date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2025-09-30,600.37,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
2025-10-01,603.25,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
2025-10-02,605.73,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
2025-10-03,603.18,-50251.03353270001,82.77000000000001,51798.78902180002,82.77000000000001,49925.208600000005,101723.99762180002,-0.0031928025404059923,102509.87246450002,-0.007666333239973011,1
2025-10-06,607.71,0.0,0.0,51798.78902180002,82.77000000000001,50300.15670000001,102098.94572180003,0.003685935558628284,102509.87246450002,-0.004008655291638297,1
2025-10-07,604.51,0.0,0.0,51798.78902180002,82.77000000000001,50035.292700000005,101834.08172180003,-0.002594189373137157,102509.87246450002,-0.006592445453817319,1
2025-10-08,611.44,0.0,0.0,51798.78902180002,82.77000000000001,50608.88880000001,102407.67782180003,0.0056326535311330694,102509.87246450002,-0.0009969248838485045,1
2025-10-09,610.7,50497.09136100001,-82.77000000000001,102295.88038280004,0.0,0.0,102295.88038280004,-0.001091690011705282,102509.87246450002,-0.0020875265626155715,0
2025-10-10,589.5,0.0,0.0,102295.88038280004,0.0,0.0,102295.88038280004,0.0,102509.87246450002,-0.0020875265626155715,0
2025-10-13,602.01,0.0,0.0,102295.88038280004,0.0,0.0,102295.88038280004,0.0,102509.87246450002,-0.0020875265626155715,0
2025-10-14,598.0,0.0,0.0,102295.88038280004,0.0,0.0,102295.88038280004,0.0,102509.87246450002,-0.0020875265626155715,0
